# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
LAKE POWELL,AZ,36.93808333,-111.4836667,US/Mountain,,,,0,,,,reservoir,,UC,lakepowell,3700
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
LAKE POWELL,lakepowell,Reservoir Storage,2019-05-01 00:00:00,9241100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-30 00:00:00,9197910,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-29 00:00:00,9157280,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-28 00:00:00,9132160,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-27 00:00:00,9107080,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-26 00:00:00,9087700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-25 00:00:00,9061890,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-24 00:00:00,9045790,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-23 00:00:00,9032120,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-22 00:00:00,9024890,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-21 00:00:00,9012850,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-20 00:00:00,9009640,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-19 00:00:00,9008840,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-18 00:00:00,9008030,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-17 00:00:00,9007230,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-16 00:00:00,9006430,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-15 00:00:00,9004820,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-14 00:00:00,9003220,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-13 00:00:00,8999210,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-12 00:00:00,8992800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-11 00:00:00,8991200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-10 00:00:00,8987190,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-09 00:00:00,8997610,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-08 00:00:00,9002420,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-07 00:00:00,9008030,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-06 00:00:00,9013650,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-05 00:00:00,9015260,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-04 00:00:00,9024890,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-03 00:00:00,9030520,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-02 00:00:00,9041770,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-04-01 00:00:00,9043380,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-31 00:00:00,9049010,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-30 00:00:00,9057870,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-29 00:00:00,9065920,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-28 00:00:00,9073980,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-27 00:00:00,9087700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-26 00:00:00,9099000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-25 00:00:00,9111930,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-24 00:00:00,9117590,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-23 00:00:00,9125680,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-22 00:00:00,9133780,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-21 00:00:00,9140260,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-20 00:00:00,9133780,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-19 00:00:00,9150800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-18 00:00:00,9158100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-17 00:00:00,9167830,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-16 00:00:00,9172710,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-15 00:00:00,9174330,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-14 00:00:00,9171890,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-13 00:00:00,9168650,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-12 00:00:00,9181640,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-11 00:00:00,9191400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-10 00:00:00,9197910,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-09 00:00:00,9198720,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-08 00:00:00,9198720,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-07 00:00:00,9212560,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-06 00:00:00,9217450,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-05 00:00:00,9221520,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-04 00:00:00,9225600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-03 00:00:00,9232120,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-02 00:00:00,9237020,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-03-01 00:00:00,9246000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-28 00:00:00,9260700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-27 00:00:00,9277880,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-26 00:00:00,9293440,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-25 00:00:00,9304910,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-24 00:00:00,9320500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-23 00:00:00,9333640,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-22 00:00:00,9347620,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-21 00:00:00,9367370,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-20 00:00:00,9378910,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-19 00:00:00,9387160,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-18 00:00:00,9402010,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-17 00:00:00,9412750,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-16 00:00:00,9418540,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-15 00:00:00,9430940,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-14 00:00:00,9439630,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-13 00:00:00,9448330,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-12 00:00:00,9463250,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-11 00:00:00,9474860,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-10 00:00:00,9488150,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-09 00:00:00,9501450,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-08 00:00:00,9512260,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-07 00:00:00,9522250,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-06 00:00:00,9532250,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-05 00:00:00,9549760,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-04 00:00:00,9568120,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-03 00:00:00,9578990,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-02 00:00:00,9594040,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-02-01 00:00:00,9611630,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-31 00:00:00,9629240,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-30 00:00:00,9644350,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-29 00:00:00,9657790,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-28 00:00:00,9670400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-27 00:00:00,9683870,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-26 00:00:00,9695660,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-25 00:00:00,9707470,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-24 00:00:00,9716750,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-23 00:00:00,9736170,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-22 00:00:00,9754780,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-21 00:00:00,9773400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-20 00:00:00,9778490,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-19 00:00:00,9785270,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-18 00:00:00,9798000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-17 00:00:00,9805640,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-16 00:00:00,9823050,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-15 00:00:00,9840490,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-14 00:00:00,9845590,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-13 00:00:00,9855810,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-12 00:00:00,9862630,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-11 00:00:00,9872860,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-10 00:00:00,9886520,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-09 00:00:00,9907870,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-08 00:00:00,9928400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-07 00:00:00,9950160,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-06 00:00:00,9971950,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-05 00:00:00,9993770,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-04 00:00:00,10015600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-03 00:00:00,10037500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-02 00:00:00,10059900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2019-01-01 00:00:00,10080700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-31 00:00:00,10098900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-30 00:00:00,10110100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-29 00:00:00,10120500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-28 00:00:00,10129200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-27 00:00:00,10145700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-26 00:00:00,10157000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-25 00:00:00,10170000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-24 00:00:00,10183900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-23 00:00:00,10197000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-22 00:00:00,10210100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-21 00:00:00,10221400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-20 00:00:00,10238000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-19 00:00:00,10252800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-18 00:00:00,10266000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-17 00:00:00,10280800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-16 00:00:00,10294000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-15 00:00:00,10308000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-14 00:00:00,10317700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-13 00:00:00,10330800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-12 00:00:00,10347500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-11 00:00:00,10365100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-10 00:00:00,10377500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-09 00:00:00,10390700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-08 00:00:00,10400400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-07 00:00:00,10413600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-06 00:00:00,10428700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-05 00:00:00,10443700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-04 00:00:00,10457000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-03 00:00:00,10472900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-02 00:00:00,10483600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-12-01 00:00:00,10498600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-30 00:00:00,10506600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-29 00:00:00,10513700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-28 00:00:00,10516400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-27 00:00:00,10522600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-26 00:00:00,10529700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-25 00:00:00,10536900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-24 00:00:00,10541300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-23 00:00:00,10549300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-22 00:00:00,10557300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-21 00:00:00,10563600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-20 00:00:00,10569800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-19 00:00:00,10576100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-18 00:00:00,10582300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-17 00:00:00,10587700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-16 00:00:00,10592100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-15 00:00:00,10597500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-14 00:00:00,10602900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-13 00:00:00,10607300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-12 00:00:00,10613600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-11 00:00:00,10619800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-10 00:00:00,10626100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-09 00:00:00,10631500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-08 00:00:00,10641300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-07 00:00:00,10672700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-06 00:00:00,10738300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-05 00:00:00,10806900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-04 00:00:00,10845000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-03 00:00:00,10850400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-02 00:00:00,10854900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-11-01 00:00:00,10860400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-31 00:00:00,10862200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-30 00:00:00,10872200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-29 00:00:00,10881300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-28 00:00:00,10891300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-27 00:00:00,10897600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-26 00:00:00,10907600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-25 00:00:00,10917600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-24 00:00:00,10924900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-23 00:00:00,10933100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-22 00:00:00,10946800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-21 00:00:00,10949500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-20 00:00:00,10952300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-19 00:00:00,10956800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-18 00:00:00,10965100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-17 00:00:00,10966900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-16 00:00:00,10969600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-15 00:00:00,10978800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-14 00:00:00,10990600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-13 00:00:00,10991600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-12 00:00:00,10993400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-11 00:00:00,10998900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-10 00:00:00,10988800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-09 00:00:00,10984200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-08 00:00:00,10983300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-07 00:00:00,10976000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-06 00:00:00,10969600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-05 00:00:00,10976000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-04 00:00:00,10982400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-03 00:00:00,10994300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-02 00:00:00,11006200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-10-01 00:00:00,11016300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-30 00:00:00,11027700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-29 00:00:00,11039200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-28 00:00:00,11055700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-27 00:00:00,11072200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-26 00:00:00,11087800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-25 00:00:00,11106200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-24 00:00:00,11122800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-23 00:00:00,11137600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-22 00:00:00,11151400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-21 00:00:00,11167400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-20 00:00:00,11183400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-19 00:00:00,11199500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-18 00:00:00,11213300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-17 00:00:00,11229100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-16 00:00:00,11243900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-15 00:00:00,11256900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-14 00:00:00,11272700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-13 00:00:00,11288500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-12 00:00:00,11304300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-11 00:00:00,11322000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-10 00:00:00,11336900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-09 00:00:00,11352800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-08 00:00:00,11366800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-07 00:00:00,11380800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-06 00:00:00,11394900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-05 00:00:00,11407000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-04 00:00:00,11422000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-03 00:00:00,11437000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-02 00:00:00,11451100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-09-01 00:00:00,11458600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-31 00:00:00,11477400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-30 00:00:00,11492400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-29 00:00:00,11515000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-28 00:00:00,11535700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-27 00:00:00,11555600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-26 00:00:00,11574100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-25 00:00:00,11592700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-24 00:00:00,11611300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-23 00:00:00,11628400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-22 00:00:00,11649200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-21 00:00:00,11668200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-20 00:00:00,11687200,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-19 00:00:00,11712900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-18 00:00:00,11729100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-17 00:00:00,11741500,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-16 00:00:00,11767300,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-15 00:00:00,11793100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-14 00:00:00,11817900,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-13 00:00:00,11836100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-12 00:00:00,11863000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-11 00:00:00,11877400,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-10 00:00:00,11897600,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-09 00:00:00,11919700,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-08 00:00:00,11943800,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-07 00:00:00,11968000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-06 00:00:00,11992100,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-05 00:00:00,12011000,Acre feet
LAKE POWELL,lakepowell,Reservoir Storage,2018-08-04 00:00:00,12029900,Acre feet
